3.481543017758807590e+00 6.091390638217567322e+00 4.740693112805754339e+00
3.682490835306333476e+00 5.813808601790882769e+00 4.674461885404381789e+00
2.420741187019022078e+00 7.008208647411873216e+00 7.281116036962750115e+00
6.391339203562338422e-01 3.048036888489221052e+00 3.705325001424128128e+00
9.715892534040014850e-01 2.046510202916077326e+00 3.403874631264454553e+00
1.897445281623164615e+00 5.873498358397068131e+00 5.046097984998713315e+00
3.020015107588100989e-01 2.681632887913226959e+00 3.273682576796318244e+00
1.968368386617799892e+00 1.266888452322072256e+00 1.126746515701352980e+00
1.433479110858688399e+00 6.001743147533885825e+00 8.077094158212831942e+00
-4.480045437625856941e-02 3.083410734412897813e+00 3.097190381167722606e+00
1.507347842648055547e+00 4.943707649944953930e-01 9.141185887637727214e-01
3.719081955729044431e-01 3.169510594100201306e+00 3.042872814176158958e+00
2.272984760294713968e+00 5.848153261305784945e+00 8.079716207675957662e+00
6.956043191102578849e-02 1.107281267478124054e+00 1.941967710384129742e+00
3.420755204698702201e+00 6.404617566625217862e+00 8.188066214559414746e+00
5.221219968209391826e-01 3.460953248820120898e+00 2.850058723338450672e+00
7.672148332248318603e-01 1.823512061824106967e+00 4.333874008225719887e-01
2.822517163045725752e+00 6.067914713243881764e+00 3.847978647015239950e+00
1.271330254900647994e+00 6.237410293159298291e+00 7.375488359899782687e+00
6.698337136240877232e-01 3.459457033376311497e+00 2.914618430433031815e+00
1.172902383230526757e+00 5.764066388897302495e+00 7.980978869601285552e+00
2.921888830874779686e+00 5.838667932799131322e+00 5.744404397971394793e+00
1.917587090981253795e+00 9.589096446911433702e-01 1.179858541652892390e+00
9.464837249358424298e-01 6.707044723266753827e+00 8.624346704921151741e+00
4.976444521176111024e-01 3.488318371388133610e+00 3.199192108100754606e+00
4.178861590811731030e-01 8.081812091781237495e-01 1.157390729998475809e+00
4.117852519759831686e+00 5.739482887128159128e+00 5.499202565137141008e+00
1.691422855530051006e+00 1.715477386515607439e+00 1.039146293390082798e+00
2.628047147052946286e+00 5.944415139347663413e+00 3.997183442692902489e+00
1.100759981071532057e+00 5.368642668492043413e+00 7.676446762925538181e+00
6.985680719258637872e-01 5.705810306251386521e-01 9.190195080736500710e-01
1.228063574481889741e+00 3.015892451281132480e+00 3.524081210846082612e+00
2.815019778297994435e+00 6.170208721743586366e+00 8.034350749824515248e+00
4.561065674772284417e-01 2.919589742559570045e+00 2.742129000195864919e+00
3.305550602455288534e+00 5.813343626072001946e+00 4.427099889000624344e+00
1.367238533355679131e-01 1.008998736901978166e+00 9.967332337324990021e-01
3.508396443536722309e+00 6.532688921794029824e+00 4.094509634430416156e+00
1.169997930835296573e+00 5.778590344295274406e+00 8.631605977585714129e+00
2.789454406034313827e+00 6.449498591716972484e+00 6.569869296844078832e+00
1.103187792920032440e+00 2.872685992947001221e+00 3.775153210386744451e+00
8.044156393399557459e-01 2.804257984924377389e+00 3.341630391321014582e+00
7.081954145938645917e-01 3.563921136618178664e+00 2.758439301006633482e+00
2.010938731375839783e+00 6.217963090459520004e+00 8.519082811698805102e+00
2.591085962253042219e+00 5.369104820329039462e+00 7.827335678355399118e+00
1.721638940850414468e+00 8.174803409526973930e-01 8.271895676978850975e-01
2.381330321936360406e+00 6.217117402534229953e+00 5.170607871567940883e+00
1.299652730310035587e+00 3.446042078200943326e+00 3.150874479420918028e+00
2.278538093504576700e+00 6.652490275017143517e+00 8.313878237714527941e+00
3.055397708347684205e+00 5.424793839125196193e+00 4.823814075261553036e+00
3.394983797626660582e+00 5.886095085118959069e+00 4.120313139091257071e+00
1.384020315282875391e+00 3.064204333204479713e+00 2.889246410713675495e+00
1.366736647326125098e+00 2.928481544052280672e+00 2.837173052020670827e+00
1.022094750313835343e+00 3.352058858590101220e+00 2.783807590998198300e+00
1.501073859394379095e+00 1.112497923044323933e+00 3.661388526713931224e-01
1.121274831624306190e+00 3.511837446382502836e+00 3.276499673144325442e+00
7.114109937467725242e-01 3.319035452453699353e+00 2.815219951843525692e+00
2.342000089219214765e+00 6.292994753168965616e+00 4.253474230364433950e+00
1.012559553119819933e+00 5.796983208956092426e-01 1.242190008451278027e+00
1.002754349005486878e+00 7.997908580305111981e-01 1.094691915216307931e+00
6.712774104640699679e-01 6.540498381866148847e+00 8.413292549010048305e+00
9.031816487501627133e-01 1.372994845001227038e+00 7.337973649165034917e-01
3.424179854303656345e+00 5.210912645723748682e+00 5.539384976254568826e+00
2.829872127422476957e+00 5.806036443015337056e+00 8.498885540684305795e+00
5.989592559882177536e-01 2.514676613420374629e+00 2.774637811953054367e+00
3.729156182201929681e+00 6.206651236942255068e+00 5.037169796500501562e+00
3.199620113430478696e+00 6.498206005329926427e+00 5.571881487839577929e+00
1.283741189708923924e+00 3.598099443964386523e-01 1.164696157894110851e+00
1.403305588805907167e+00 6.664119830963769253e+00 8.043823372072703037e+00
4.218414943058114153e-01 3.392569372915550385e+00 2.983603650262995899e+00
3.254818961403485478e+00 5.670037244336430859e+00 5.009695829561104041e+00
8.734655972402167734e-01 2.741137976266819987e+00 3.759338760102376664e+00
7.320275561821862897e-01 1.044840261916697877e+00 2.130952950454403805e+00
6.912624702948548805e-01 1.273323169129870092e+00 1.305531122052191240e+00
2.439478551339366419e+00 5.742906391547712985e+00 8.470612803261353463e+00
1.953474415587722834e+00 5.809888905054270580e+00 8.170780892571624321e+00
2.550474409744778015e+00 6.440676407462130548e+00 8.747483569493219591e+00
6.032379972949123426e-01 1.866388614025522585e+00 7.169387508548135113e-01
2.750206846210148104e+00 5.430957462798835067e+00 5.218057766773448236e+00
7.432769929784451834e-01 1.282238859812636855e+00 1.598019784312198599e+00
2.903518934450312727e+00 5.957659876056897730e+00 5.064510871962771610e+00
3.057282780578856052e-01 1.821387671550790177e+00 1.634910793199760182e+00
2.222161965455876409e+00 5.708043673586099764e+00 5.129582492468165000e+00
1.492137645659443734e+00 1.166654924877350341e+00 1.887972398803933860e+00
5.759363419300894682e-01 9.579479433319223469e-01 1.649259476498163846e+00
2.417549489530099738e+00 5.873314665585767536e+00 7.151664137064755344e+00
1.642297323145227583e+00 1.462226876603626158e+00 7.454905759519867559e-01
1.334638710196095701e+00 1.033811312275417116e+00 9.274577600571174418e-01
7.869258728053130092e-01 3.372869899145213957e+00 3.289395947745777260e+00
4.222145582866967395e-01 1.106652630904334522e+00 3.789062167899840405e-01
7.403508323530717528e-01 2.886478352677438242e+00 2.689164497868594239e+00
1.765267766876287503e+00 1.509985825125794046e+00 9.934300404164182474e-01
1.891451135219129442e+00 6.608133243879129815e+00 7.328192884148430508e+00
1.685923783997483660e+00 2.568625014007376084e+00 3.634081653137462453e+00
6.308055228015430060e-02 1.241212516629561113e+00 4.713123011799048578e-01
5.308667014553900554e-01 9.912677920077723748e-01 1.545898123461745044e+00
1.282032231580165993e+00 2.164939278892161312e+00 2.683670295432200703e+00
9.026918050859085163e-01 6.486976707330439851e+00 7.747966451783155684e+00
8.741548054179379967e-01 2.687791728152026494e+00 2.924958564824556184e+00
1.138055472437239146e+00 3.122823243140906424e+00 2.350200181234322727e+00
9.324480553864280541e-01 1.449145418490041637e+00 7.465622345122415737e-01
1.330173167078142926e+00 3.131368165813478210e+00 2.494012945996158859e+00
3.401667477366487002e+00 6.603185093015570217e+00 5.242194332210340590e+00
1.001387711573269668e+00 2.421462554034403247e+00 6.168410797679013680e-01
8.671812547463183529e-01 2.775680729635247257e+00 2.923593955742675998e+00
1.324280005892570333e+00 7.195518297277596620e-01 1.185612019441232734e+00
1.935737095586141265e+00 6.693199695017935547e+00 8.060632689742185164e+00
1.001446156241805108e+00 2.585451820835385384e+00 2.402230291216180369e+00
9.424444307135710908e-01 3.158184440070615828e+00 3.094485050269677906e+00
1.536248404813052693e+00 3.260504198824812683e+00 2.796006015921610466e+00
3.289039594371984343e+00 5.734089738767451649e+00 4.910677753205630935e+00
1.830463990478608860e+00 5.494717797933543757e+00 7.219686985963276626e+00
1.843612014507341801e+00 3.607915063752029194e+00 3.273425267817547724e+00
2.990105556950265697e+00 5.521828643151378557e+00 8.063442929875561660e+00
2.082866952334081034e+00 7.160687989761002292e+00 7.233490137259949826e+00
1.827255978354702881e+00 5.766137569550232378e+00 7.649058565757116845e+00
1.175267695028135773e+00 1.427442809824234882e+00 8.206707257215811735e-01
2.731066933024759891e+00 5.765358971261234089e+00 8.817815100638137338e+00
3.439278141401014732e+00 5.593788364540167812e+00 5.354731344987776254e+00
3.302765685233000070e+00 6.223142387809327936e+00 5.696987029897471189e+00
1.335267896334462856e+00 4.384447950157156271e+00 6.841225891230886091e+00
4.394297401789432067e-01 2.673217900283780146e+00 3.792800944876272951e+00
4.994814440000787670e-01 4.841533127228202504e-01 1.002569911904740874e+00
1.820677563456209569e+00 5.995295675479583863e+00 8.418133888803128073e+00
2.496648335029128418e+00 6.640822677638722915e+00 4.535227959075601056e+00
3.352167894091938827e+00 5.524647422473476510e+00 4.726522375048551439e+00
1.719339269071614940e+00 6.935899370142561082e+00 8.604625505642546912e+00
4.813884662816999560e-01 2.658153257583815599e+00 3.445315279782545925e+00
8.334265631660405793e-01 1.044559757447521608e+00 1.118560657308275141e+00
5.094459880729664825e-01 3.461151570364133345e+00 2.637361710532803549e+00
1.879396575620234877e+00 6.274433218568590931e+00 8.844936094390014603e+00
9.641946383335753268e-01 3.942494522997243012e-01 1.188486849999790040e+00
3.863364320236571947e-01 3.169961958612535380e+00 2.848232852792295322e+00
1.468790132537845405e+00 3.474002070078453297e+00 2.487247993439896554e+00
3.232130377116930742e-01 3.180285247511249302e+00 2.455170467597323825e+00
1.064134587261267306e+00 1.078085115175311914e+00 1.840834771895913047e+00
1.269728790898746684e+00 1.977961865589438872e+00 1.372430285344043766e+00
1.958649134882378018e+00 6.729419485976325888e+00 8.620541924045575399e+00
2.062057521325841414e+00 2.521624761607816012e+00 3.381786136611374172e+00
5.659705739549441006e-01 5.370445197888233935e-01 1.304057986119535162e+00
1.818284705499163989e+00 6.145894054887460101e+00 8.416476054795985817e+00
1.079843417778518111e+00 3.399080351860036320e+00 2.686344151453551099e+00
1.048898872666308879e+00 3.393244014952930598e+00 3.576772997873597593e+00
9.944533060623689247e-01 2.661712373920892549e+00 4.419131065961283689e+00
3.419790094412626491e+00 5.286547169242652444e+00 5.504669217667407466e+00
1.349635612643517391e+00 3.109514601669915113e+00 3.211526857669305901e+00
3.262022894521640071e-01 -2.305678185437838312e-01 -1.722692662238469730e-01
1.194966545461590535e+00 2.703889630499801022e+00 2.627964625244808339e+00
2.020836696340388094e+00 7.074245136031704462e+00 8.614812381292454191e+00
5.468928687164752445e-01 2.623694093427037632e+00 3.573101513831657527e+00
2.486333743557730624e+00 6.132535123332650606e+00 7.707365385119471668e+00
1.379107767866392997e+00 2.745456420663648700e+00 2.781283612063287780e+00
1.472780516796395212e+00 5.654521009088038674e+00 8.790985861075050423e+00
8.709892520692223972e-01 6.688144953833851325e+00 8.070379152710115633e+00
1.028158914025784298e+00 5.184569543809810277e+00 7.813788201116911303e+00
1.253776786197641213e+00 6.235045645971200479e+00 7.509456331030770926e+00
2.137923229529862912e+00 6.675946406344228201e+00 8.337299749473611854e+00
-3.434303712164865630e-02 2.340705338256133139e+00 2.353251329932815494e+00
1.165899364288413897e+00 1.123974986343998506e+00 7.165322930743299734e-01
2.463876744790947093e+00 6.427284680017478102e+00 7.866224893638020355e+00
2.122236408560752796e+00 2.976573778227199263e+00 3.262787056354852666e+00
3.907789661269167603e+00 6.067800094966922408e+00 6.127708389747884787e+00
1.725898544954503455e+00 5.456329123659861224e+00 8.669005846169039131e+00
1.427375364185428985e+00 1.441526152318417298e+00 1.701562708345970565e+00
7.073982449941669248e-01 3.991455391475264403e+00 3.506662191137293494e+00
7.029418138529548443e-01 8.981605424550099803e-01 1.315004304641504751e+00
6.504585886895142277e-01 3.114891719115563173e+00 3.413697050206745409e+00
8.600213010969919303e-01 2.670525828815043301e+00 2.485272040951027606e+00
3.407755515508720467e+00 5.647738232559047944e+00 4.394026232321031955e+00
3.172598149135119172e+00 6.026120874205216360e+00 5.490258387560545295e+00
1.073538322496844888e+00 1.017421220651294922e+00 6.857743504670812396e-01
3.509100459628799129e+00 5.870252031069552956e+00 5.170672330907828851e+00
2.688948708365148654e-01 6.689803640372281590e-01 1.375481652176700598e+00
1.368779624981855347e+00 2.673470777089576256e+00 4.552653189974315673e+00
7.663478844955893265e-01 2.696611812735230984e+00 3.183170019851182975e+00
-1.741836904055460433e-01 2.844784941244056675e+00 3.240574385095916998e+00
2.395882883908903249e+00 5.994066258472306785e+00 6.614509977236544103e+00
2.663425502346233653e+00 5.611591079691016226e+00 8.015995088769546584e+00
9.877742086300378421e-01 1.110765836876444590e+00 6.766734590999092802e-01
1.093354578128689081e+00 1.834357853739887467e-01 8.962137716206288740e-01
2.056944011807601225e+00 5.262445525132017465e+00 6.978415730723472876e+00
1.767131224125119804e+00 5.274089974872770981e+00 8.371243494193764789e+00
5.432502749413891108e-01 1.151838418705625422e+00 1.710681019453368368e+00
2.508609639451087947e+00 6.055081128141683422e+00 5.486482178068831317e+00
3.136616586621874703e+00 6.421431300238971573e+00 5.152954479331964599e+00
7.632712158547232395e-01 7.851827900246914904e-01 9.856660647485037119e-01
1.644484669305843028e+00 1.650835229289487671e+00 1.106443704676107975e+00
2.048659883104841040e+00 5.446067828160482627e+00 8.607808256988359830e+00
2.052693825551501927e+00 5.922905186963546953e+00 7.979907441269988411e+00
2.470813949913422292e+00 5.723083618838181508e+00 8.429551047858847568e+00
1.547574286213484029e+00 3.392445411765731667e+00 2.831286706390123697e+00
5.542419254590835731e-01 3.693425737975909229e+00 2.807248175111388910e+00
2.512899532853112738e+00 5.545374379173105162e+00 7.878954821480255610e+00
1.285848219412947468e+00 5.993876174603729456e-02 6.353449917816748060e-01
2.097076463837504789e+00 5.850697028679913814e+00 7.509637630367712369e+00
9.065160782799842609e-01 4.069921452564347675e+00 3.187707885206889635e+00
1.505664135673436377e+00 3.215351245469534547e+00 3.538925514848571208e+00
1.855569321177659603e+00 5.190538208316687552e+00 8.469443004498511840e+00
2.800800692038072803e+00 6.255374242922287387e+00 4.617069764999218506e+00
2.133327976527024106e+00 6.402796221427225376e+00 7.395042353900301180e+00
2.306297753956884744e+00 6.275568216677374522e+00 5.138409884750915424e+00
2.393839615388830389e+00 5.130509355458121590e+00 5.018397886156412468e+00
1.891942031172566541e+00 6.504522984705404021e+00 7.758648307735112937e+00
1.642218017478057623e+00 2.812221082900955071e+00 2.889882983464423294e+00
1.562475177656132086e+00 -7.427688486079975227e-02 1.627882363829159740e+00
2.595316103904180771e+00 6.862651590117132550e+00 8.565885539540357030e+00
2.163857202749980502e+00 5.231492975937275247e+00 4.830408880192710974e+00
9.175540761107574550e-01 3.131239452283045566e+00 3.792605068338871455e+00
1.444341180989822560e+00 8.689720347669643852e-01 9.285938280055179295e-01
2.211517271232315007e+00 5.489686222452538900e+00 8.340220729071964101e+00
2.395733759001409613e+00 4.617169760989559002e+00 7.992742489306357001e+00
2.003004175379294871e+00 5.964764135302892178e+00 8.163880568696466611e+00
3.137590321974040197e+00 6.452348366661197154e+00 5.301620312569039761e+00
9.581024094707885075e-01 5.899246990782578415e-01 7.524175010739009295e-01
2.877338056867653648e+00 6.705306601322616800e+00 7.958108803225579564e+00
1.155401892769537753e+00 2.683730780781797165e+00 2.784123804813238401e+00
1.386060107095312688e+00 1.165205860153950557e+00 1.513823375846707231e+00
1.591376158848238465e+00 5.472320856899511199e+00 7.433230778287327034e+00
2.246774796442779554e+00 6.291742330543861783e+00 5.273538136072705385e+00
1.996070633246663784e+00 5.922259959803509943e+00 9.240604459687510541e+00
2.693037570071374454e+00 6.336254563940535434e+00 5.204190889357640515e+00
1.393478581936764549e+00 1.533322954297509089e+00 2.125906548900774240e+00
1.914221011755643520e+00 -1.155589457204384551e-01 8.911295042907841912e-01
1.233087844824585444e+00 3.316222287528478585e+00 3.207583778835549904e+00
5.498801691219721288e-01 5.572975907853972011e-01 1.716968114607361207e+00
3.215307837350905196e+00 6.505668384410305372e+00 7.638293428468308832e+00
6.780127964137356855e-01 2.753803789061293195e+00 2.317795426046290963e+00
1.679567951277442850e+00 5.661119488938991751e+00 7.969110547424019586e+00
2.012305343353361753e+00 6.217000455419186444e+00 7.949173597641017608e+00
1.054513990143687074e+00 3.725214325424564876e+00 2.607898856773004148e+00
1.035108212663641947e+00 1.270050511597676568e+00 9.327012742002376289e-01
3.180932843544333810e+00 5.699182565191727612e+00 3.751053083715233161e+00
2.449451255771241343e+00 6.202127452981300415e+00 8.081424713990486453e+00
1.135915136455877494e+00 3.127068823917444007e+00 3.742771199897590328e+00
3.313371518864855592e+00 6.401808399248006154e+00 4.635734763402428626e+00
-1.817731875582770940e-01 2.617570632198856106e+00 3.235111993403684050e+00
1.667591634220793928e+00 1.216595804736875008e+00 5.239104463839523440e-01
2.323701262847995164e+00 5.538489119092357527e+00 8.154374571246052028e+00
3.197985315272194207e+00 5.740891391803608634e+00 8.530649277553719045e+00
2.472337007503580875e+00 6.182965111570283945e+00 5.002117059900140994e+00
1.111437860853459192e+00 2.590685497475922361e+00 3.209501944486013780e+00
1.269457147409463582e+00 2.873891308867149608e+00 3.612128832478890494e+00
8.020070506735769156e-01 6.406712838106580765e-01 7.957124000719209000e-01
2.876361325121985946e+00 6.156007992446677513e+00 5.221784118767900829e+00
2.902655007261987663e+00 5.230182588852081871e+00 4.240683441305424850e+00
3.264749160365749248e+00 6.598503265444291443e+00 4.283653858606309761e+00
3.495753290416975911e+00 6.153116338343207481e+00 4.897571993583447636e+00
3.554414318835996234e+00 6.038182743710629019e+00 4.837516874348259499e+00
6.214989455001986851e-01 9.295804078286853400e-01 1.190436325203386048e+00
9.310520456106153864e-01 2.176291523169163078e+00 -5.242522148690342831e-02
1.025266121956305287e+00 3.282771805918537567e+00 2.686507734934327374e+00
1.159496289760503451e+00 2.969864855715580898e+00 3.495455098349128154e+00
1.825202060572357787e+00 2.956647707441044215e+00 2.769794918325404254e+00
6.786495352912542689e-01 2.403128698978715949e+00 3.494068534308051532e+00
2.074768845287566776e+00 6.172495293366405456e+00 5.226708866336007731e+00
1.153243598267573944e+00 2.526728526629069105e+00 2.980112779176127269e+00
9.515208287253724695e-01 2.931245154265912145e+00 3.188112815003744327e+00
1.774898542716894401e+00 2.072082585317883918e+00 3.779285003963809508e+00
1.327674488591920277e+00 3.160761831304705893e+00 3.225043217686492270e+00
1.997367711204120599e+00 6.260568421811444573e+00 7.708499829418766325e+00
1.262704007657818650e+00 7.905209402687092268e-01 7.295572939793444345e-01
1.965180575599249746e+00 5.693869245032152193e+00 7.632232654286332796e+00
8.521230196708438065e-01 5.550613334382984432e-01 3.005884018861918472e-01
2.064147981212137495e+00 7.409552920568254208e+00 5.253375966214841597e+00
1.215494346252003810e+00 2.505257344525304575e+00 2.020047221386248371e+00
1.472953706567869947e-02 1.971360393967201086e+00 3.148438912257325750e+00
5.564117272519586432e-01 3.225182219952654972e+00 2.411183732008561620e+00
2.954082763768482778e+00 4.929067792313073681e+00 5.309941709385952890e+00
1.171088382511786818e-03 9.017950781714575426e-01 9.171326469324995179e-01
2.734680431306537152e+00 5.382699467783540470e+00 5.086077936706036695e+00
2.312379837576265196e+00 6.080502153956153677e+00 7.983177929464223332e+00
1.167289850990417932e+00 2.907823140359577785e+00 2.353308401386545068e+00
7.113972630394380658e-01 1.674175122484141687e+00 1.555315954255789723e+00
1.699806595269563569e+00 5.978122321706992537e+00 8.101983306728714140e+00
1.897256363835731596e+00 6.118337254112528711e+00 7.668992753437423815e+00
1.313448905751597229e+00 3.876772347658434814e-01 2.253045178850677788e-01
3.026933682997631880e+00 6.499077806242673283e+00 4.490051123377288178e+00
1.026989359248283940e+00 8.085772376595267152e-01 2.242202067076020988e+00
7.356903484838749341e-01 2.598480246097265578e+00 3.518911585285748878e+00
2.058307271301757613e+00 8.418617566391662921e-01 1.465735623134005516e+00
9.919672073045049387e-02 3.540394020846831857e+00 2.649997878606653590e+00
5.264708137142763977e-01 3.207878184705500679e+00 3.379908010514539818e+00
2.836989105153824298e+00 6.448201240265503564e+00 7.740670592744622880e+00
1.112957266588133542e+00 3.403906176163760566e+00 2.627053586853387301e+00
3.493643210813559996e+00 7.018106010766049785e+00 4.342333373494764004e+00
1.408839538573053218e+00 6.135637837961582797e+00 7.759023018509832781e+00
8.651509763847202716e-01 3.600806474606334184e+00 2.725975602460728453e+00
2.448185475219196938e+00 5.759960766238677365e+00 6.756046258141752858e+00
2.174738974895046528e+00 6.033064542288060217e+00 7.878930669483533045e+00
3.211178016040648675e+00 6.016507166456550593e+00 6.257641654636953987e+00
6.378926918105568555e-01 2.794359473122265403e+00 3.062930709033741206e+00
4.802969197445350336e-01 1.421109360517532005e+00 4.580136942670109956e-01
2.826571212519319864e+00 5.662516197369299675e+00 5.445970779051678257e+00
2.061419712403166127e+00 6.414965550975878728e+00 7.285245240077871109e+00
3.052065443487833818e+00 6.127517606447457688e+00 8.413624956072053962e+00
-3.939307802135474379e-01 5.315863424357039069e-01 7.378026705819074049e-01
2.221938224352833835e+00 5.260856378217657614e+00 7.752786010839527009e+00
6.693979404685551637e-01 9.916015399842885714e-01 1.039368295735753067e+00
1.106200054348078998e+00 1.736841356103632439e+00 1.534789909441142797e+00
1.994280828106554493e+00 5.625947833697803269e+00 7.001220408973646947e+00
3.221788393413870022e+00 5.624750334382702555e+00 5.566020438839721862e+00
9.507123016244068969e-01 1.380872591678590666e+00 1.234082261274759063e+00
1.706010472672432776e+00 1.973053868809006905e+00 2.871819549265328675e+00
7.933013465463182312e-01 3.144498535243720472e+00 3.105284435890978134e+00
8.135730610085063486e-01 1.186029672205976437e+00 1.023865449158186003e+00
4.000446279041921516e-01 3.777045032099241251e+00 3.350278419267181285e+00
2.738294709036272589e+00 5.835863061267332341e+00 4.811021800559045936e+00
2.485034486854615476e+00 6.682092456587352736e+00 5.261560275477273230e+00
1.116455296345517878e+00 2.574742089927922972e+00 2.138833100614965232e+00
1.831894076270906169e+00 3.507716623213239515e+00 3.817686424087322727e+00
1.987199565444476290e+00 6.156361004651883739e+00 7.725412734972993967e+00
8.092621651745814937e-01 1.037064621018030541e+00 1.494481498142021580e+00
1.504222252908503421e+00 2.920708013541323922e+00 3.085504270272227068e+00
3.634431134267371188e+00 6.518308963135178935e+00 5.192384969839753950e+00
9.952720559815467771e-01 2.557597800495877483e+00 3.430558888706187304e+00
1.532408188088049128e+00 1.342990307039938269e+00 8.701616865579601123e-01
2.413248737786248377e+00 5.707354577736760248e+00 5.292314623077584379e+00
1.444348229235988823e+00 1.880783138811489508e+00 1.242369170322917826e+00
1.730256319005839538e+00 6.209939582556343929e+00 8.657123981027114112e+00
8.116442832779675598e-01 1.153642458596024767e+00 1.065027644906793025e+00
1.562582684921890674e+00 2.806394584892150323e+00 2.629394750322967322e+00
3.156889670328280051e+00 6.270437638616040310e+00 5.198092390291058074e+00
2.673028264707384416e-01 2.631629932329475619e-01 2.180597260953063277e+00
7.079376900928957550e-01 2.809470062836382453e+00 4.201861988399772763e+00
1.491839325522420046e+00 1.490887788263485447e+00 7.673463824986691550e-01
2.569125618845993664e+00 5.202500702388623388e+00 5.592922150075787968e+00
3.820070347735452287e+00 6.822743020350648280e+00 4.793634220203041529e+00
2.036121540915522221e+00 5.957904062281593305e+00 8.052614835899575496e+00
1.217536839148614769e+00 2.453590189460186810e+00 3.556770403722096408e+00
1.567300963331228925e+00 3.446222044939822204e+00 3.183716341795190807e+00
3.122342715054305717e+00 6.442833648047124662e+00 5.045945917942356473e+00
3.516490685908960856e+00 5.619722447704851298e+00 3.981531600909747226e+00
1.933174909326814017e+00 6.128856908561369110e+00 8.824640558914323307e+00
2.665989591498373557e+00 5.417317002565325446e+00 7.759808491226745986e+00
2.658247085181459024e+00 6.127470025421440702e+00 4.955731560577516071e+00
9.636512142635751399e-01 1.704402533123057006e+00 1.239456474855275214e+00
4.531558781960052240e-01 7.200597238811430323e-01 2.153809350233127917e-01
8.274679954819140759e-01 3.344285938551918580e-01 1.665910117068041707e+00
